#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","NW_020846086.1",637046,651049,"-",113676538,"LOC113676538","-","XP_027049007.1",223,"LOW QUALITY PROTEIN: ELL-associated factor 2-like, partial"
"Un","NW_020846086.1",640744,641832,"+",113676537,"LOC113676537","-","XP_027049006.1",362,"Werner Syndrome-like exonuclease"
"Un","NW_020846086.1",652143,653889,"-",113676570,"LOC113676570","-","XP_027049042.1",144,"glycosyltransferase-like domain-containing protein 1"
"Un","NW_020846901.1",73743,81737,"+",113681610,"LOC113681610","-","XP_027054515.1",417,"GRAM domain-containing protein 1C-like isoform X5"
"Un","NW_020846901.1",73777,81737,"+",113681610,"LOC113681610","-","XP_027054514.1",423,"uncharacterized membrane protein C20F10.07-like isoform X4"
"Un","NW_020846901.1",85647,87038,"-",113681604,"LOC113681604","-","XP_027054505.1",463,"la-related protein 6-like"
"Un","NW_020846901.1",90991,95701,"-",113681626,"LOC113681626","-","XP_027054531.1",457,"uncharacterized protein LOC113681626 isoform X1"
"Un","NW_020846901.1",91187,95701,"-",113681626,"LOC113681626","-","XP_027054532.1",356,"uncharacterized protein LOC113681626 isoform X2"
"Un","NW_020846901.1",97996,101687,"+",113681618,"LOC113681618","-","XP_027054523.1",373,"uncharacterized protein LOC113681618"
"Un","NW_020846901.1",102325,109106,"-",113681615,"LOC113681615","-","XP_027054519.1",414,"alpha-N-acetylgalactosaminidase-like"
"Un","NW_020846901.1",109451,115834,"-",113681613,"LOC113681613","-","XP_027054518.1",435,"alpha-N-acetylgalactosaminidase-like"
"Un","NW_020846901.1",118783,119490,"-",113681634,"LOC113681634","-","XP_027054541.1",235,"ankyrin repeat, PH and SEC7 domain containing protein secG-like"
"Un","NW_020846901.1",120420,121793,"-",113681619,"LOC113681619","-","XP_027054524.1",128,"fucolectin-like, partial"
"Un","NW_020846901.1",122142,125024,"+",113681620,"LOC113681620","-","XP_027054525.1",248,"LOW QUALITY PROTEIN: fucolectin-4-like, partial"
"Un","NW_020846901.1",128467,128976,"+",113681591,"LOC113681591","-","XP_027054488.1",169,"myotrophin-like"
"Un","NW_020846901.1",133310,142510,"+",113681596,"LOC113681596","-","XP_027054495.1",197,"acyl-coenzyme A thioesterase THEM4-like"
"Un","NW_020846901.1",135030,139102,"+",113681593,"LOC113681593","-","XP_027054492.1",313,"cilia- and flagella-associated protein 161-like"
"Un","NW_020846901.1",162540,163824,"-",113681594,"LOC113681594","-","XP_027054494.1",239,"forkhead box protein B2-like isoform X2"
"Un","NW_020846901.1",162540,163343,"-",113681594,"LOC113681594","-","XP_027054493.1",267,"forkhead box protein B1-like isoform X1"
"Un","NW_020846901.1",170446,175219,"-",113681605,"LOC113681605","-","XP_027054506.1",194,"apoptosis regulator R1-like"
"Un","NW_020846901.1",182446,186746,"-",113681616,"LOC113681616","-","XP_027054520.1",386,"cyclic AMP-responsive element-binding protein 3-like protein 3"
"Un","NW_020846901.1",189215,212444,"-",113681592,"LOC113681592","-","XP_027054489.1",1876,"chromodomain-helicase-DNA-binding protein 1-like isoform X1"
"Un","NW_020846901.1",189215,212444,"-",113681592,"LOC113681592","-","XP_027054490.1",1876,"chromodomain-helicase-DNA-binding protein 1-like isoform X1"
"Un","NW_020846901.1",189215,206663,"-",113681592,"LOC113681592","-","XP_027054491.1",1771,"chromodomain-helicase-DNA-binding protein 1-like isoform X2"
"Un","NW_020846901.1",222934,223529,"+",113681621,"LOC113681621","-","XP_027054526.1",156,"uncharacterized protein LOC113681621"
"Un","NW_020846901.1",240888,241853,"-",113681636,"LOC113681636","-","XP_027054543.1",321,"forkhead box protein A2-like"
"Un","NW_020846901.1",254486,259860,"-",113681633,"LOC113681633","-","XP_027054539.1",552,"synaptotagmin-4-like isoform X2"
"Un","NW_020846901.1",254486,258309,"-",113681633,"LOC113681633","-","XP_027054538.1",558,"synaptotagmin-4-like isoform X1"
"Un","NW_020846901.1",260599,264802,"+",113681624,"LOC113681624","-","XP_027054528.1",909,"uncharacterized protein LOC113681624"
"Un","NW_020846901.1",266330,267363,"+",113681632,"LOC113681632","-","XP_027054537.1",305,"synaptotagmin-4-like"
"Un","NW_020846901.1",270051,273785,"+",113681629,"LOC113681629","-","XP_027054535.1",460,"synaptotagmin-7-like"
"Un","NW_020846901.1",274990,277927,"-",113681630,"LOC113681630","-","XP_027054536.1",413,"uncharacterized protein LOC113681630"
"Un","NW_020846901.1",279559,286947,"-",113681628,"LOC113681628","-","XP_027054534.1",678,"uncharacterized protein LOC113681628"
"Un","NW_020846901.1",296294,308191,"+",113681598,"LOC113681598","-","XP_027054497.1",501,"AT-rich interactive domain-containing protein 3C-like isoform X2"
"Un","NW_020846901.1",298338,308191,"+",113681598,"LOC113681598","-","XP_027054496.1",469,"AT-rich interactive domain-containing protein 3C-like isoform X1"
"Un","NW_020846901.1",310895,311845,"-",113681599,"LOC113681599","-","XP_027054500.1",316,"uncharacterized protein LOC113681599"
"Un","NW_020846901.1",312942,317804,"-",113681600,"LOC113681600","-","XP_027054501.1",140,"40S ribosomal protein S17-like"
"Un","NW_020846901.1",319501,324008,"-",113681625,"LOC113681625","-","XP_027054530.1",392,"DDB1- and CUL4-associated factor 12-like"
"Un","NW_020846901.1",326187,360961,"+",113681603,"LOC113681603","-","XP_027054504.1",2957,"fibrillin-2-like"
"Un","NW_020846975.1",3125,5696,"+",113682205,"LOC113682205","-","XP_027055161.1",272,"uncharacterized protein LOC113682205"
"Un","NW_020846987.1",2958,4328,"-",113682223,"LOC113682223","-","XP_027055173.1",456,"carbohydrate sulfotransferase 1-like"
"Un","NW_020846987.1",5938,14401,"+",113682233,"LOC113682233","-","XP_027055187.1",535,"SNW domain-containing protein 1-like"
"Un","NW_020846987.1",25734,39802,"-",113682212,"LOC113682212","-","XP_027055163.1",396,"tyrosinase-like, partial"
"Un","NW_020846987.1",29153,31665,"+",113682242,"LOC113682242","-","XP_027055194.1",517,"tyrosinase-like"
"Un","NW_020846987.1",41425,43882,"-",113682241,"LOC113682241","-","XP_027055193.1",526,"tyrosinase-like"
"Un","NW_020846987.1",47106,48572,"+",113682213,"LOC113682213","-","XP_027055164.1",488,"tyrosinase-like"
"Un","NW_020846987.1",48827,49907,"-",113682214,"LOC113682214","-","XP_027055165.1",150,"tyrosinase-like"
"Un","NW_020846987.1",54950,60633,"+",113682243,"LOC113682243","-","XP_027055195.1",286,"reticulon-3-A-like"
"Un","NW_020846987.1",64022,76347,"+",113682227,"LOC113682227","-","XP_027055176.1",734,"serine/threonine-protein kinase D3-like isoform X1"
"Un","NW_020846987.1",64022,76347,"+",113682227,"LOC113682227","-","XP_027055177.1",726,"serine/threonine-protein kinase D3-like isoform X2"
"Un","NW_020846987.1",64022,76347,"+",113682227,"LOC113682227","-","XP_027055178.1",663,"serine/threonine-protein kinase D1-like isoform X3"
"Un","NW_020846987.1",82850,86934,"-",113682228,"LOC113682228","-","XP_027055180.1",466,"uncharacterized protein LOC113682228"
"Un","NW_020846987.1",93176,100469,"+",113682216,"LOC113682216","-","XP_027055166.1",556,"uncharacterized protein LOC113682216"
"Un","NW_020846987.1",100477,104713,"+",113682217,"LOC113682217","-","XP_027055167.1",259,"loricrin-like"
"Un","NW_020846987.1",106864,107928,"-",113682224,"LOC113682224","-","XP_027055174.1",354,"serine/threonine-protein kinase Nek7-like"
"Un","NW_020846987.1",109629,112299,"-",113682225,"LOC113682225","-","XP_027055175.1",419,"leucine-rich repeat protein 1-like"
"Un","NW_020846987.1",112531,116077,"+",113682236,"LOC113682236","-","XP_027055189.1",245,"tubulin-folding cofactor B-like"
"Un","NW_020846987.1",117830,118360,"-",113682237,"LOC113682237","-","XP_027055190.1",176,"B9 domain-containing protein 2-like"
"Un","NW_020846987.1",118636,124889,"+",113682235,"LOC113682235","-","XP_027055188.1",393,"tyrosyl-DNA phosphodiesterase 1-like, partial"
"Un","NW_020846987.1",133420,146434,"+",113682218,"LOC113682218","-","XP_027055168.1",1181,"kinesin-like protein KIF16B"
"Un","NW_020846987.1",148293,149639,"-",113682240,"LOC113682240","-","XP_027055192.1",448,"uncharacterized protein LOC113682240"
"Un","NW_020846987.1",156580,158570,"+",113682244,"LOC113682244","-","XP_027055196.1",376,"serine protease 23-like"
"Un","NW_020846987.1",156580,158570,"+",113682244,"LOC113682244","-","XP_027055197.1",376,"serine protease 23-like"
"Un","NW_020846987.1",156580,158570,"+",113682244,"LOC113682244","-","XP_027055198.1",376,"serine protease 23-like"
"Un","NW_020846987.1",156580,158570,"+",113682244,"LOC113682244","-","XP_027055199.1",376,"serine protease 23-like"
"Un","NW_020846987.1",160286,161683,"-",113682230,"LOC113682230","-","XP_027055183.1",434,"uncharacterized protein LOC113682230 isoform X2"
"Un","NW_020846987.1",160286,161683,"-",113682230,"LOC113682230","-","XP_027055182.1",465,"uncharacterized protein LOC113682230 isoform X1"
"Un","NW_020846987.1",166424,166938,"-",113682232,"LOC113682232","-","XP_027055186.1",110,"uncharacterized protein LOC113682232"
"Un","NW_020846987.1",167069,169782,"+",113682231,"LOC113682231","-","XP_027055184.1",143,"AP-4 complex subunit sigma-1-like isoform X1"
"Un","NW_020846987.1",167069,169782,"+",113682231,"LOC113682231","-","XP_027055185.1",139,"AP-4 complex subunit sigma-1-like isoform X2"
"Un","NW_020846987.1",172573,173697,"+",113682246,"LOC113682246","-","XP_027055200.1",374,"transmembrane protein 246-like"
"Un","NW_020846987.1",178640,197171,"+",113682219,"LOC113682219","-","XP_027055170.1",1775,"mucin-like protein"
"Un","NW_020846987.1",198076,199611,"+",113682229,"LOC113682229","-","XP_027055181.1",204,"mucin-like protein"
"Un","NW_020846987.1",207670,209583,"+",113682220,"LOC113682220","-","XP_027055171.1",263,"carbonic anhydrase 2-like"
"Un","NW_020846987.1",216746,219444,"+",113682239,"LOC113682239","-","XP_027055191.1",319,"carbonic anhydrase 2-like"
"Un","NW_020846987.1",224301,233952,"-",113682221,"LOC113682221","-","XP_027055172.1",469,"carbonic anhydrase-related protein 10-like"
"Un","NW_020846495.1",220163,225947,"-",113679064,"LOC113679064","-","XP_027051815.1",590,"kelch-like protein 2"
"Un","NW_020846495.1",228715,230976,"-",113679071,"LOC113679071","-","XP_027051819.1",121,"prefoldin subunit 1-like"
"Un","NW_020846495.1",231149,233828,"+",113679070,"LOC113679070","-","XP_027051817.1",388,"protein FAM185A-like"
"Un","NW_020846495.1",241550,242409,"+",113679073,"LOC113679073","-","XP_027051821.1",180,"cystic fibrosis transmembrane conductance regulator-like, partial"
"Un","NW_020846500.1",129974,141173,"-",113679074,"LOC113679074","-","XP_027051822.1",123,"uncharacterized protein LOC113679074"
"Un","NW_020846500.1",147889,148991,"-",113679100,"LOC113679100","-","XP_027051849.1",143,"uncharacterized protein LOC113679100"
"Un","NW_020846500.1",151265,159541,"-",113679075,"LOC113679075","-","XP_027051823.1",318,"uncharacterized protein LOC113679075"
"Un","NW_020846500.1",163014,165603,"-",113679086,"LOC113679086","-","XP_027051831.1",169,"uncharacterized protein LOC113679086"
"Un","NW_020846500.1",166800,170819,"+",113679083,"LOC113679083","-","XP_027051828.1",401,"coiled-coil domain-containing protein 105-like"
"Un","NW_020846500.1",172487,173617,"-",113679084,"LOC113679084","-","XP_027051829.1",376,"F-box/LRR-repeat protein 8-like"
"Un","NW_020846500.1",174799,193684,"-",113679080,"LOC113679080","-","XP_027051825.1",3563,"centrosomal protein of 290 kDa-like"
"Un","NW_020846500.1",203007,206474,"+",113679098,"LOC113679098","-","XP_027051846.1",450,"melanocortin receptor 4-like isoform X1"
"Un","NW_020846500.1",205284,206474,"+",113679098,"LOC113679098","-","XP_027051847.1",396,"melanocortin receptor 4-like isoform X2"
"Un","NW_020846500.1",224014,227718,"+",113679085,"LOC113679085","-","XP_027051830.1",1234,"golgin subfamily A member 6-like protein 22"
"Un","NW_020846500.1",232176,233632,"-",113679102,"LOC113679102","-","XP_027051850.1",138,"uncharacterized protein LOC113679102"
"Un","NW_020846500.1",256197,295550,"+",113679087,"LOC113679087","-","XP_027051832.1",2615,"uncharacterized protein LOC113679087"
"Un","NW_020846500.1",301076,302053,"-",113679108,"LOC113679108","-","XP_027051856.1",325,"uncharacterized protein LOC113679108"
"Un","NW_020846500.1",307271,308167,"-",113679076,"LOC113679076","-","XP_027051824.1",298,"uncharacterized protein LOC113679076"
"Un","NW_020846500.1",329914,341144,"+",113679088,"LOC113679088","-","XP_027051833.1",2033,"neurogenic locus notch homolog protein 1-like"
"Un","NW_020846500.1",351307,371961,"+",113679104,"LOC113679104","-","XP_027051853.1",981,"vacuolar protein sorting-associated protein 13C-like"
"Un","NW_020846500.1",372923,435619,"+",113679090,"LOC113679090","-","XP_027051834.1",1514,"vacuolar protein sorting-associated protein 13C-like, partial"
"Un","NW_020846500.1",435896,437113,"-",113679091,"LOC113679091","-","XP_027051835.1",127,"vacuolar protein sorting-associated protein 13C-like"
"Un","NW_020846500.1",438531,467729,"+",113679103,"LOC113679103","-","XP_027051851.1",1005,"vacuolar protein sorting-associated protein 13A-like isoform X1"
"Un","NW_020846500.1",438531,467729,"+",113679103,"LOC113679103","-","XP_027051852.1",1002,"vacuolar protein sorting-associated protein 13A-like isoform X2"
"Un","NW_020846500.1",464130,465690,"-",113679105,"LOC113679105","-","XP_027051854.1",134,"vacuolar protein sorting-associated protein 13A-like"
"Un","NW_020846500.1",472907,478895,"+",113679092,"LOC113679092","-","XP_027051836.1",200,"vacuolar protein sorting-associated protein 13-like"
"Un","NW_020846500.1",482304,506929,"+",113679095,"LOC113679095","-","XP_027051840.1",1950,"ninein-like protein isoform X1"
"Un","NW_020846500.1",482304,506929,"+",113679095,"LOC113679095","-","XP_027051843.1",1636,"ninein-like protein isoform X4"
"Un","NW_020846500.1",482304,506929,"+",113679095,"LOC113679095","-","XP_027051841.1",1931,"ninein-like protein isoform X2"
"Un","NW_020846500.1",486939,506929,"+",113679095,"LOC113679095","-","XP_027051842.1",1909,"ninein-like protein isoform X3"
"Un","NW_020846500.1",492738,506929,"+",113679095,"LOC113679095","-","XP_027051844.1",1570,"trichohyalin-like isoform X5"
"Un","NW_020846500.1",509484,511100,"+",113679093,"LOC113679093","-","XP_027051838.1",538,"stress response protein NST1-like"
"Un","NW_020846500.1",512931,518347,"+",113679094,"LOC113679094","-","XP_027051839.1",1323,"myosin-J heavy chain-like"
"Un","NW_020846500.1",520685,521572,"+",113679096,"LOC113679096","-","XP_027051845.1",295,"uncharacterized protein LOC113679096"
"Un","NW_020846500.1",536986,538215,"+",113679081,"LOC113679081","-","XP_027051826.1",409,"trichohyalin-like"
"Un","NW_020846501.1",7,612,"+",113679169,"LOC113679169","-","XP_027051921.1",322,"translocase of chloroplast 33, chloroplastic-like"
"Un","NW_020846087.1",261,1130,"-",113676573,"LOC113676573","-","XP_027049043.1",289,"uncharacterized protein LOC113676573"
"Un","NW_020846092.1",69,9327,"+",113676578,"LOC113676578","-","XP_027049051.1",787,"26S proteasome non-ATPase regulatory subunit 1-like"
"Un","NW_020846092.1",9940,11334,"-",113676577,"LOC113676577","-","XP_027049050.1",464,"leucine-rich repeat-containing protein 74B-like"
"Un","NW_020846092.1",17628,62753,"-",113676576,"LOC113676576","-","XP_027049045.1",531,"kielin/chordin-like protein isoform X1"
"Un","NW_020846092.1",17628,59129,"-",113676576,"LOC113676576","-","XP_027049047.1",510,"kielin/chordin-like protein isoform X3"
"Un","NW_020846092.1",17628,57364,"-",113676576,"LOC113676576","-","XP_027049046.1",513,"kielin/chordin-like protein isoform X2"
"Un","NW_020846092.1",17628,35111,"-",113676576,"LOC113676576","-","XP_027049049.1",487,"kielin/chordin-like protein isoform X4"
"Un","NW_020846092.1",73208,103852,"-",113676581,"LOC113676581","-","XP_027049055.1",2433,"mediator of RNA polymerase II transcription subunit 12-like protein isoform X2"
"Un","NW_020846092.1",73208,103852,"-",113676581,"LOC113676581","-","XP_027049054.1",2438,"mediator of RNA polymerase II transcription subunit 12-like protein isoform X1"
"Un","NW_020846092.1",103950,112384,"+",113676588,"LOC113676588","-","XP_027049066.1",453,"succinate--CoA ligase"
"Un","NW_020846092.1",117664,120683,"-",113676594,"LOC113676594","-","XP_027049071.1",336,"ZP domain-containing protein-like"
"Un","NW_020846092.1",129436,130440,"+",113676575,"LOC113676575","-","XP_027049044.1",334,"melatonin receptor type 1B-B-like"
"Un","NW_020846092.1",134132,136712,"+",113676591,"LOC113676591","-","XP_027049067.1",268,"fibrillin-1-like"
"Un","NW_020846092.1",137589,139298,"-",113676592,"LOC113676592","-","XP_027049068.1",569,"uncharacterized protein LOC113676592"
"Un","NW_020846092.1",144057,151627,"+",113676583,"LOC113676583","-","XP_027049056.1",499,"ZP domain-containing protein-like"
"Un","NW_020846092.1",153594,163001,"+",113676595,"LOC113676595","-","XP_027049072.1",673,"CUB and zona pellucida-like domain-containing protein 1"
"Un","NW_020846092.1",165484,173897,"+",113676593,"LOC113676593","-","XP_027049069.1",885,"uncharacterized protein LOC113676593"
"Un","NW_020846092.1",177639,194166,"-",113676584,"LOC113676584","-","XP_027049057.1",762,"fibroblast growth factor receptor 1-like isoform X1"
"Un","NW_020846092.1",177639,190550,"-",113676584,"LOC113676584","-","XP_027049058.1",736,"fibroblast growth factor receptor 1-like isoform X2"
"Un","NW_020846092.1",177639,188754,"-",113676584,"LOC113676584","-","XP_027049061.1",614,"fibroblast growth factor receptor 1-like isoform X4"
"Un","NW_020846092.1",178907,194166,"-",113676584,"LOC113676584","-","XP_027049060.1",683,"fibroblast growth factor receptor 1-like isoform X3"
"Un","NW_020846092.1",199390,203277,"+",113676579,"LOC113676579","-","XP_027049052.1",183,"uncharacterized protein LOC113676579"
"Un","NW_020846092.1",225466,230031,"-",113676586,"LOC113676586","-","XP_027049065.1",308,"neural cell adhesion molecule 2-like"
"Un","NW_020846092.1",233495,241647,"-",113676580,"LOC113676580","-","XP_027049053.1",198,"uncharacterized protein LOC113676580"
"Un","NW_020846092.1",244095,246508,"-",113676585,"LOC113676585","-","XP_027049064.1",292,"uncharacterized protein LOC113676585 isoform X3"
"Un","NW_020846092.1",244095,246508,"-",113676585,"LOC113676585","-","XP_027049063.1",303,"uncharacterized protein LOC113676585 isoform X2"
"Un","NW_020846092.1",244095,246508,"-",113676585,"LOC113676585","-","XP_027049062.1",323,"uncharacterized protein LOC113676585 isoform X1"
"Un","NW_020846094.1",122,8679,"-",113676607,"LOC113676607","-","XP_027049082.1",204,"uncharacterized protein LOC113676607, partial"
"Un","NW_020846094.1",17387,34277,"+",113676603,"LOC113676603","-","XP_027049078.1",554,"sodium- and chloride-dependent taurine transporter-like"
"Un","NW_020846094.1",47101,73266,"-",113676598,"LOC113676598","-","XP_027049075.1",483,"sodium- and chloride-dependent taurine transporter-like"
"Un","NW_020846094.1",48244,51634,"-",113676599,"LOC113676599","-","XP_027049076.1",177,"sodium- and chloride-dependent GABA transporter 3-like"
"Un","NW_020846094.1",79410,88472,"-",113676600,"LOC113676600","-","XP_027049077.1",267,"uncharacterized protein LOC113676600"
"Un","NW_020846094.1",90063,91834,"-",113676597,"LOC113676597","-","XP_027049074.1",291,"uncharacterized protein LOC113676597"
"Un","NW_020846094.1",92467,94040,"+",113676596,"LOC113676596","-","XP_027049073.1",222,"uncharacterized protein LOC113676596"
"Un","NW_020846094.1",97053,104925,"+",113676606,"LOC113676606","-","XP_027049081.1",688,"beta-galactosidase-like"
"Un","NW_020846901.1",362070,362991,"+",113681602,"LOC113681602","-","XP_027054503.1",320,"neuropeptide FF receptor 1-like, partial"
"Un","NW_020846901.1",363202,364356,"+",113681622,"LOC113681622","-","XP_027054527.1",384,"neuropeptide FF receptor 1-like, partial"
"Un","NW_020846904.1",762,3507,"+",113681648,"LOC113681648","-","XP_027054558.1",299,"cathepsin Z-like"
"Un","NW_020846904.1",18767,23913,"-",113681638,"LOC113681638","-","XP_027054545.1",648,"rho-related BTB domain-containing protein 2-like"
"Un","NW_020846904.1",28626,47619,"-",113681651,"LOC113681651","-","XP_027054560.1",1073,"disintegrin and metalloproteinase domain-containing protein 12-like"
"Un","NW_020846904.1",47820,50748,"+",113681639,"LOC113681639","-","XP_027054546.1",171,"transmembrane protein 128-like"
"Un","NW_020846904.1",57644,82811,"-",113681645,"LOC113681645","-","XP_027054555.1",2417,"probable JmjC domain-containing histone demethylation protein 2C isoform X2"
"Un","NW_020846904.1",57644,82811,"-",113681645,"LOC113681645","-","XP_027054554.1",2419,"probable JmjC domain-containing histone demethylation protein 2C isoform X1"
"Un","NW_020846904.1",86258,90826,"-",113681649,"LOC113681649","-","XP_027054559.1",451,"nucleotide exchange factor SIL1-like"
"Un","NW_020846904.1",92347,99107,"+",113681643,"LOC113681643","-","XP_027054549.1",308,"receptor expression-enhancing protein 2-like isoform X1"
"Un","NW_020846904.1",92347,99107,"+",113681643,"LOC113681643","-","XP_027054551.1",282,"receptor expression-enhancing protein 1-like isoform X3"
"Un","NW_020846904.1",92347,98957,"+",113681643,"LOC113681643","-","XP_027054550.1",290,"receptor expression-enhancing protein 1-like isoform X2"
"Un","NW_020846904.1",101275,111138,"-",113681642,"LOC113681642","-","XP_027054548.1",962,"condensin complex subunit 3-like"
"Un","NW_020846904.1",112229,114613,"+",113681644,"LOC113681644","-","XP_027054553.1",360,"protein O-mannose kinase-like"
"Un","NW_020846904.1",115558,115986,"-",113681640,"LOC113681640","-","XP_027054547.1",142,"complexin-like"
"Un","NW_020846904.1",119088,132751,"-",113681647,"LOC113681647","-","XP_027054557.1",841,"glycerol-3-phosphate acyltransferase 1, mitochondrial-like"
"Un","NW_020846904.1",134830,145209,"+",113681646,"LOC113681646","-","XP_027054556.1",1757,"uncharacterized protein LOC113681646"
"Un","NW_020846904.1",148216,151224,"+",113681637,"LOC113681637","-","XP_027054544.1",653,"potassium voltage-gated channel protein Shal-like"
"Un","NW_020846905.1",8,5280,"-",113681653,"LOC113681653","-","XP_027054561.1",809,"PMS1 protein homolog 1-like, partial"
"Un","NW_020846905.1",5991,8342,"+",113681654,"LOC113681654","-","XP_027054563.1",247,"stabilizer of axonemal microtubules 1-like, partial"
"Un","NW_020846905.1",8821,11206,"-",113681655,"LOC113681655","-","XP_027054564.1",352,"uncharacterized protein LOC113681655"
"Un","NW_020846905.1",19955,25784,"+",113681657,"LOC113681657","-","XP_027054565.1",765,"putative N-acetylated-alpha-linked acidic dipeptidase"
"Un","NW_020846907.1",6396,19235,"-",113681658,"LOC113681658","-","XP_027054566.1",356,"neurogenic locus Notch protein-like"
"Un","NW_020846908.1",12024,15428,"+",113681667,"LOC113681667","-","XP_027054573.1",557,"uncharacterized protein LOC113681667 isoform X1"
"Un","NW_020846908.1",12024,15428,"+",113681667,"LOC113681667","-","XP_027054574.1",557,"uncharacterized protein LOC113681667 isoform X1"
"Un","NW_020846908.1",12024,15428,"+",113681667,"LOC113681667","-","XP_027054575.1",557,"uncharacterized protein LOC113681667 isoform X1"
"Un","NW_020846908.1",12024,15428,"+",113681667,"LOC113681667","-","XP_027054576.1",557,"uncharacterized protein LOC113681667 isoform X1"
"Un","NW_020846908.1",12024,15428,"+",113681667,"LOC113681667","-","XP_027054577.1",557,"uncharacterized protein LOC113681667 isoform X1"
"Un","NW_020846908.1",12024,15428,"+",113681667,"LOC113681667","-","XP_027054578.1",556,"uncharacterized protein LOC113681667 isoform X2"
"Un","NW_020846908.1",17006,18154,"-",113681671,"LOC113681671","-","XP_027054581.1",208,"UPF0690 protein C1orf52 homolog"
"Un","NW_020846908.1",18249,21434,"+",113681670,"LOC113681670","-","XP_027054580.1",339,"telomere length and silencing protein 1 homolog"
"Un","NW_020846908.1",21936,27595,"-",113681669,"LOC113681669","-","XP_027054579.1",421,"queuine tRNA-ribosyltransferase catalytic subunit 1-like"
"Un","NW_020846908.1",27924,32806,"+",113681673,"LOC113681673","-","XP_027054583.1",502,"general transcription factor 3C polypeptide 5-like"
"Un","NW_020846908.1",45029,50164,"+",113681675,"LOC113681675","-","XP_027054584.1",554,"uncharacterized protein LOC113681675"
"Un","NW_020846908.1",52204,57739,"-",113681672,"LOC113681672","-","XP_027054582.1",673,"tetratricopeptide repeat protein 16-like"
"Un","NW_020846989.1",1532,2339,"-",113682247,"LOC113682247","-","XP_027055202.1",239,"uncharacterized protein LOC113682247"
"Un","NW_020846996.1",2814,3593,"-",113682248,"LOC113682248","-","XP_027055203.1",259,"caspase-3-like, partial"
"Un","NW_020846996.1",9743,13240,"-",113682249,"LOC113682249","-","XP_027055205.1",303,"caspase-3-like isoform X2"
"Un","NW_020846996.1",9743,13240,"-",113682249,"LOC113682249","-","XP_027055204.1",304,"caspase-3-like isoform X1"
"Un","NW_020846996.1",16227,19401,"-",113682251,"LOC113682251","-","XP_027055206.1",216,"ras-related protein Rab-7L1-like"
"Un","NW_020846996.1",20859,24573,"-",113682252,"LOC113682252","-","XP_027055207.1",216,"sentrin-specific protease 8-like"
"Un","NW_020846996.1",25132,37443,"+",113682253,"LOC113682253","-","XP_027055208.1",958,"ataxin-7-like"
"Un","NW_020846997.1",9,950,"+",113682263,"LOC113682263","-","XP_027055220.1",313,"heat shock 70 kDa protein 12A-like, partial"
"Un","NW_020846997.1",2237,6755,"-",113682264,"LOC113682264","-","XP_027055222.1",307,"peroxisomal and mitochondrial division factor 2-like"
"Un","NW_020846997.1",10639,25229,"+",113682262,"LOC113682262","-","XP_027055219.1",575,"uncharacterized protein LOC113682262"
"Un","NW_020846997.1",26134,39693,"+",113682259,"LOC113682259","-","XP_027055215.1",610,"guanine nucleotide-binding protein-like 3 homolog"
"Un","NW_020846997.1",41057,52706,"+",113682257,"LOC113682257","-","XP_027055211.1",536,"glucose-6-phosphate 1-dehydrogenase-like isoform X1"
"Un","NW_020846997.1",43580,52706,"+",113682257,"LOC113682257","-","XP_027055212.1",489,"glucose-6-phosphate 1-dehydrogenase-like isoform X2"
"Un","NW_020846997.1",54939,56180,"-",113682258,"LOC113682258","-","XP_027055214.1",87,"EKC/KEOPS complex subunit LAGE3-like"
"Un","NW_020846997.1",58120,59856,"+",113682256,"LOC113682256","-","XP_027055210.1",578,"dual specificity tyrosine-phosphorylation-regulated kinase 2-like"
"Un","NW_020846997.1",63522,70548,"-",113682255,"LOC113682255","-","XP_027055209.1",628,"F-box/LRR-repeat protein 5-like"
"Un","NW_020846997.1",83094,97287,"+",113682261,"LOC113682261","-","XP_027055217.1",610,"uncharacterized protein LOC113682261 isoform X1"
"Un","NW_020846997.1",83094,95501,"+",113682261,"LOC113682261","-","XP_027055218.1",496,"uncharacterized protein LOC113682261 isoform X2"
"Un","NW_020846997.1",103823,123910,"+",113682260,"LOC113682260","-","XP_027055216.1",1030,"leucine-rich repeats and immunoglobulin-like domains protein 1"
"Un","NW_020846998.1",341,990,"-",113682268,"LOC113682268","-","XP_027055225.1",93,"LOW QUALITY PROTEIN: adhesion G protein-coupled receptor E3-like"
"Un","NW_020846998.1",7155,8063,"+",113682265,"LOC113682265","-","XP_027055223.1",302,"uncharacterized protein LOC113682265"
"Un","NW_020846998.1",25091,25528,"-",113682267,"LOC113682267","-","XP_027055224.1",145,"uncharacterized protein LOC113682267"
"Un","NW_020847001.1",11,5984,"+",113682271,"LOC113682271","-","XP_027055226.1",225,"zinc finger MYND domain-containing protein 19-like, partial"
"Un","NW_020847001.1",8070,9161,"-",113682273,"LOC113682273","-","XP_027055228.1",363,"NF-kappa-B inhibitor-like protein 1"
"Un","NW_020847001.1",9601,11479,"+",113682276,"LOC113682276","-","XP_027055231.1",79,"endothelial differentiation-related factor 1-like"
"Un","NW_020847001.1",25295,28612,"+",113682275,"LOC113682275","-","XP_027055230.1",948,"uncharacterized protein LOC113682275"
